Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Protein accession	Protein length	Locus tag
NW_026690188.1	17128	44382	29	plus	COPI coat complex subunit alpha	COPA	120747572	protein-coding	XM_040053580.2	XP_039909514.1	1225	
NW_026690188.1	45088	47597	29	minus	protein S100-A11	LOC120747573	120747573	protein-coding	XM_040053581.1	XP_039909515.1	97	
NW_026690188.1	49626	56346	29	minus	trichohyalin-like	LOC120747566	120747566	protein-coding	XM_040053573.1	XP_039909507.1	1998	
NW_026690188.1	69324	72932	29	plus	balbiani ring protein 3-like	LOC120747567	120747567	protein-coding	XM_058424281.1	XP_058280264.1	1025	
NW_026690188.1	79309	79908	29	plus	proline-rich protein 9-like	LOC120747575	120747575	protein-coding	XM_040053583.1	XP_039909517.1	170	
NW_026690188.1	87406	88611	29	minus	involucrin-like	LOC120747568	120747568	protein-coding	XM_040053575.1	XP_039909509.1	372	
NW_026690188.1	103114	105397	29	plus	titin-like	LOC120747569	120747569	protein-coding	XM_058424282.1	XP_058280265.1	731	
NW_026690188.1	126648	127286	29	plus	claw keratin-like	LOC120747570	120747570	protein-coding	XM_040053577.1	XP_039909511.1	127	
NW_026690188.1	128396	131700	29	minus	scale keratin-like	LOC120747571	120747571	protein-coding	XM_040053579.1	XP_039909513.1	179	
NW_026690189.1	1091	3231	30	plus	FKBP prolyl isomerase 11	FKBP11	120747580	protein-coding	XM_040053591.2	XP_039909525.1	197	
NW_026690189.1	3427	7314	30	minus	coiled-coil domain containing 65	CCDC65	120747579	protein-coding	XM_040053588.2	XP_039909522.1	448	
NW_026690189.1	7533	14149	30	plus	Rho family GTPase 1	RND1	120747576	protein-coding	XM_040053584.1	XP_039909518.1	232	
NW_026690189.1	14705	22950	30	plus	DEAD-box helicase 23	DDX23	120747581	protein-coding	XM_040053592.2	XP_039909526.1	815	
NW_026690189.1	23289	27131	30	minus	calcium voltage-gated channel auxiliary subunit beta 3	CACNB3	120747577	protein-coding	XM_040053586.2	XP_039909520.1	494	
NW_026690190.1	2043	25219	33	minus	IgGFc-binding protein-like	LOC120747597	120747597	protein-coding	XM_058424288.1	XP_058280271.1	2716	
NW_026690190.1	26664	28646	33	plus	uncharacterized LOC120747596	LOC120747596	120747596	protein-coding	XM_040053606.1	XP_039909540.1	361	
NW_026690190.1	64834	68630	33	minus	toll-like receptor 13	LOC120747582	120747582	protein-coding	XM_040053593.1	XP_039909527.1	998	
NW_026690190.1	69933	70861	33	minus	uncharacterized LOC120747583	LOC120747583	120747583	protein-coding	XM_040053594.1	XP_039909528.1	269	
NW_026690190.1	84013	87306	33	minus	centromere protein A	CENPA	120747593	protein-coding	XM_040053604.2	XP_039909538.1	126	
NW_026690190.1	89943	97502	33	minus	uncharacterized LOC120747600	LOC120747600	120747600	lncRNA	XR_005699151.2			
NW_026690190.1	97775	99939	33	minus	uncharacterized LOC120747599	LOC120747599	120747599	protein-coding	XM_040053613.2	XP_039909547.1	334	
NW_026690190.1	99207	127456	33	plus	IgGFc-binding protein-like	LOC120747584	120747584	protein-coding	XM_040053595.2	XP_039909529.1	2947	
NW_026690190.1	134079	134669	33	plus	olfactory receptor 14J1-like	LOC120747585	120747585	protein-coding	XM_040053596.1	XP_039909530.1	190	
NW_026690190.1	148592	158789	33	plus	putative olfactory receptor 10D4	LOC131378780	131378780	protein-coding	XM_058424289.1	XP_058280272.1	306	
NW_026690190.1	164856	166974	33	plus	olfactory receptor 6M1-like	LOC120747592	120747592	protein-coding	XM_040053602.2	XP_039909536.1	314	
NW_026690190.1	190924	207191	33	plus	leucine-rich repeat LGI family member 4-like	LOC120747589	120747589	protein-coding	XM_058424286.1	XP_058280269.1	548	
NW_026690190.1	220470	221335	33	minus	NOP10 ribonucleoprotein	NOP10	120747590	protein-coding	XM_058424284.1	XP_058280267.1	81	
NW_026690190.1	225099	231691	33	minus	olfactory receptor 14I1-like	LOC131378779	131378779	protein-coding	XM_058424285.1	XP_058280268.1	279	
NW_026690190.1	265210	269076	33	minus	uncharacterized LOC120747595	LOC120747595	120747595	lncRNA	XR_005699148.2			
NW_026690190.1	272201	275339	33	plus	olfactory receptor 14A16	LOC120747588	120747588	protein-coding	XM_040053598.2	XP_039909532.2	310	
NW_026690191.1	62996	259725	W	minus	nipped-B-like protein	LOC120747602	120747602	protein-coding	XM_040053616.2	XP_039909550.1	2770	
NW_026690192.1	18086	32480	W	minus	DDB1- and CUL4-associated factor 12-like	LOC120747603	120747603	protein-coding	XM_040053620.2	XP_039909554.1	120	
NW_026690193.1	5	18965	Z	minus	spindle and kinetochore associated complex subunit 1	SKA1	120747604	protein-coding	XM_040053621.2	XP_039909555.1	256	
NW_026690193.1	20827	25275	Z	minus	tetraspanin-36-like	LOC120747605	120747605	protein-coding	XM_040053622.2	XP_039909556.1	144	
NW_026690194.1	2100	24285	38	minus	spectrin beta chain, non-erythrocytic 2-like	LOC120747641	120747641	protein-coding	XM_058424294.1	XP_058280277.1	2336	
NW_026690194.1	34165	35764	38	minus	zinc finger and BTB domain containing 3	ZBTB3	120747630	protein-coding	XM_040053651.1	XP_039909585.1	305	
NW_026690194.1	36378	48960	38	plus	glucosidase II alpha subunit	GANAB	120747628	protein-coding	XM_058424293.1	XP_058280276.1	908	
NW_026690194.1	50796	58464	38	plus	calpain 1	CAPN1	120747629	protein-coding	XM_040053650.2	XP_039909584.1	715	
NW_026690194.1	59355	66049	38	plus	DNA polymerase alpha 2, accessory subunit	POLA2	120747631	protein-coding	XM_040053652.1	XP_039909586.1	598	
NW_026690194.1	67400	75881	38	plus	CDC42 effector protein 2	CDC42EP2	120747639	protein-coding	XM_040053663.2	XP_039909597.1	199	
NW_026690194.1	76587	88095	38	plus	double PHD fingers 2	DPF2	120747635	protein-coding	XM_040053658.2	XP_039909592.1	405	
NW_026690194.1	88496	95400	38	minus	solute carrier family 22 member 6-like	LOC120747634	120747634	protein-coding	XM_040053656.2	XP_039909590.1	550	
NW_026690194.1	98900	104565	38	minus	solute carrier family 22 member 6-B-like	LOC120747636	120747636	protein-coding	XM_040053660.2	XP_039909594.1	547	
NW_026690194.1	105602	109706	38	minus	solute carrier family 22 member 6-A-like	LOC120747632	120747632	protein-coding	XM_040053653.1	XP_039909587.1	447	
NW_026690194.1	113229	116652	38	minus	dr1-associated corepressor-like	LOC120747637	120747637	protein-coding	XM_040053661.2	XP_039909595.2	317	
NW_026690194.1	117757	123591	38	minus	RELA proto-oncogene, NF-kB subunit	RELA	120747638	protein-coding	XM_040053662.2	XP_039909596.2	535	
NW_026690194.1	123640	129351	38	plus	lysine acetyltransferase 5	KAT5	120747633	protein-coding	XM_040053654.2	XP_039909588.1	370	
NW_026690195.1	616	5674	38	minus	uncharacterized LOC120747801	LOC120747801	120747801	lncRNA	XR_005699202.2			
NW_026690195.1	7193	9132	38	plus	zinc finger HIT-type containing 2	ZNHIT2	120747805	protein-coding	XM_040053850.2	XP_039909784.1	398	
NW_026690195.1	9123	13559	38	minus	transmembrane 7 superfamily member 2	TM7SF2	120747804	protein-coding	XM_040053848.2	XP_039909782.1	410	
NW_026690195.1	13769	15508	38	minus	cell division cycle associated 5	CDCA5	120747803	protein-coding	XM_058424298.1	XP_058280281.1	166	
NW_026690195.1	15756	18928	38	plus	zinc finger protein like 1	ZFPL1	120747798	protein-coding	XM_040053843.2	XP_039909777.1	400	
NW_026690195.1	19059	23580	38	minus	EGF-containing fibulin-like extracellular matrix protein 2	LOC120747791	120747791	protein-coding	XM_040053833.1	XP_039909767.1	444	
NW_026690195.1	23836	28399	38	minus	FGF1 intracellular binding protein	FIBP	120747797	protein-coding	XM_040053839.2	XP_039909773.1	392	
NW_026690195.1	28616	31302	38	minus	autophagy-related protein 2 homolog A-like	LOC120747793	120747793	protein-coding	XM_058424295.1	XP_058280278.1	372	
NW_026690195.1	32485	37595	38	minus	autophagy-related protein 2 homolog A-like	LOC120747794	120747794	protein-coding	XM_058424296.1	XP_058280279.1	567	
NW_026690195.1	38235	42945	38	minus	autophagy-related protein 2 homolog A-like	LOC131378781	131378781	protein-coding	XM_058424297.1	XP_058280280.1	535	
NW_026690195.1	43759	44905	38	minus	glycoprotein hormone subunit alpha 2	GPHA2	120747795	protein-coding	XM_040053836.1	XP_039909770.1	123	
NW_026690195.1	45145	47153	38	plus	ADP ribosylation factor like GTPase 2	ARL2	120747799	protein-coding	XM_040053845.2	XP_039909779.1	184	
NW_026690195.1	51093	52342	38	plus	uncharacterized LOC120747802	LOC120747802	120747802	lncRNA	XR_005699203.1			
NW_026690195.1	53208	65859	38	minus	phospholipase C beta 3	PLCB3	120747796	protein-coding	XM_040053838.1	XP_039909772.1	1052	
NW_026690196.1	7	3696	38	minus	AHNAK nucleoprotein	AHNAK	120748367	protein-coding	XM_040054504.1	XP_039910438.1	836	
NW_026690196.1	10613	17597	38	minus	eukaryotic translation elongation factor 1 gamma	EEF1G	120748376	protein-coding	XM_040054515.1	XP_039910449.1	438	
NW_026690196.1	17802	20368	38	minus	RNA polymerase II subunit G	POLR2G	120748370	protein-coding	XM_040054508.1	XP_039910442.1	172	
NW_026690196.1	21020	24946	38	minus	integrator complex subunit 5	INTS5	120748371	protein-coding	XM_040054509.2	XP_039910443.1	937	
NW_026690196.1	25119	26963	38	minus	chromosome 38 C11orf98 homolog	C38H11orf98	120748373	protein-coding	XM_040054511.2	XP_039910445.1	96	
NW_026690196.1	26253	26386	38	plus	small nucleolar RNA SNORA57	LOC120748379	120748379	snoRNA	XR_005699346.1			
NW_026690196.1	26773	27359	38	plus	ubiquinol-cytochrome-c reductase complex assembly factor 3-like	LOC120748375	120748375	protein-coding	XM_040054514.1	XP_039910448.1	83	
NW_026690196.1	27390	28048	38	plus	distal membrane arm assembly component 1	DMAC1	120748374	protein-coding	XM_040054512.1	XP_039910446.1	94	
NW_026690196.1	28042	30898	38	minus	UBX domain protein 1	UBXN1	120748372	protein-coding	XM_058424301.1	XP_058280284.1	301	
NW_026690196.1	31032	38436	38	minus	BSCL2 lipid droplet biogenesis associated, seipin	BSCL2	120748368	protein-coding	XM_058424299.1	XP_058280282.1	349	
NW_026690196.1	39045	41167	38	plus	G protein subunit gamma 3	GNG3	120748369	protein-coding	XM_040054507.1	XP_039910441.1	106	
NW_026690196.1	43909	55633	38	minus	heterogeneous nuclear ribonucleoprotein U like 2	HNRNPUL2	120748377	protein-coding	XM_058424300.1	XP_058280283.1	778	
NW_026690196.1	56863	57053	38	minus	U2 spliceosomal RNA	LOC120748378	120748378	snRNA	XR_005699345.1			
NW_026690197.1	15	1654	38	plus	FAU ubiquitin like and ribosomal protein S30 fusion	FAU	120748248	protein-coding	XM_040054362.1	XP_039910296.1	133	
NW_026690197.1	2787	2977	38	plus	U2 spliceosomal RNA	LOC120748249	120748249	snRNA	XR_005699334.1			
NW_026690197.1	3911	8392	38	minus	WD repeat domain 74	WDR74	120748247	protein-coding	XM_040054361.1	XP_039910295.1	361	
NW_026690197.1	8487	12725	38	plus	TATA-box binding protein associated factor 6 like	TAF6L	120748240	protein-coding	XM_058424302.1	XP_058280285.1	563	
NW_026690197.1	17090	22992	38	plus	transcription factor p65-like	LOC120748242	120748242	pseudogene				
NW_026690197.1	23961	27324	38	plus	DR1 associated protein 1	DRAP1	120748246	protein-coding	XM_040054360.2	XP_039910294.1	205	
NW_026690197.1	30857	35115	38	plus	solute carrier family 22 member 6-A-like	LOC120748243	120748243	protein-coding	XM_040054356.1	XP_039910290.1	447	
NW_026690197.1	36158	41999	38	plus	solute carrier family 22 member 6-B-like	LOC120748244	120748244	protein-coding	XM_040054357.2	XP_039910291.1	544	
NW_026690197.1	45395	52535	38	plus	solute carrier family 22 member 6-like	LOC120748245	120748245	protein-coding	XM_040054358.2	XP_039910292.1	550	
NW_026690198.1	5118	10835	38	plus	blue-sensitive opsin	LOC120747892	120747892	protein-coding	XM_040053942.1	XP_039909876.1	362	
NW_026690198.1	15635	23524	38	plus	red-sensitive opsin	LOC120747893	120747893	protein-coding	XM_040053943.2	XP_039909877.1	365	
NW_026690198.1	25473	45217	38	plus	plasma membrane calcium-transporting ATPase 3-like	LOC120747891	120747891	protein-coding	XM_040053941.1	XP_039909875.1	1098	
NW_026690199.1	775	1835	38	minus	B-cell receptor-associated protein 31-like	LOC120748052	120748052	protein-coding	XM_040054129.2	XP_039910063.2	113	
NW_026690199.1	5128	10921	38	minus	synaptophysin-like	LOC120748056	120748056	protein-coding	XM_040054133.2	XP_039910067.1	339	
NW_026690199.1	11508	18560	38	minus	renin binding protein	RENBP	120748055	protein-coding	XM_040054131.1	XP_039910065.1	406	
NW_026690199.1	19237	20549	38	minus	host cell factor 1-like	LOC120748054	120748054	protein-coding	XM_040054130.1	XP_039910064.1	76	
NW_026690200.1	160	2026	39	minus	delta like canonical Notch ligand 3	DLL3	131378782	protein-coding	XM_058424303.1	XP_058280286.1	168	
NW_026690200.1	2495	7553	39	minus	translocase of inner mitochondrial membrane 50	TIMM50	120747824	protein-coding	XM_040053865.1	XP_039909799.1	354	
NW_026690200.1	8294	19435	39	minus	SPT5 homolog, DSIF elongation factor subunit	SUPT5H	120747834	protein-coding	XM_040053876.2	XP_039909810.1	1078	
NW_026690200.1	19726	21180	39	minus	mediator complex subunit 29	MED29	120747831	protein-coding	XM_040053872.2	XP_039909806.1	122	
NW_026690200.1	21294	26298	39	plus	PAF1 homolog, Paf1/RNA polymerase II complex component	PAF1	120747828	protein-coding	XM_040053868.2	XP_039909802.1	524	
NW_026690200.1	26782	32760	39	minus	sterile alpha motif domain containing 4B	SAMD4B	120747829	protein-coding	XM_040053869.1	XP_039909803.1	639	
NW_026690200.1	35054	39589	39	plus	leucine rich repeat and fibronectin type III domain containing 1	LRFN1	120747830	protein-coding	XM_040053870.2	XP_039909804.1	645	
NW_026690200.1	40967	41400	39	plus	syncollin	SYCN	120747835	protein-coding	XM_040053877.1	XP_039909811.1	135	
NW_026690200.1	41894	50837	39	minus	p21 (RAC1) activated kinase 4	PAK4	120747832	protein-coding	XM_040053873.2	XP_039909807.1	597	
NW_026690200.1	51061	51807	39	plus	mitochondrial ribosomal protein S12	MRPS12	120747833	protein-coding	XM_040053874.1	XP_039909808.1	143	
NW_026690200.1	52235	56120	39	plus	seryl-tRNA synthetase 2, mitochondrial	SARS2	120747825	protein-coding	XM_040053866.2	XP_039909800.1	513	
NW_026690200.1	56259	58395	39	minus	NFKB inhibitor beta	NFKBIB	120747826	protein-coding	XM_040053867.2	XP_039909801.1	301	
NW_026690201.1	4	33727	39	minus	ryanodine receptor 1-like	LOC120747926	120747926	protein-coding	XM_040053986.2	XP_039909920.1	2973	
NW_026690201.1	39410	40710	39	minus	5'-3' exonuclease PLD3-like	LOC120747927	120747927	protein-coding	XM_040053987.1	XP_039909921.1	166	
NW_026690202.1	201	9167	39	plus	2-oxoisovalerate dehydrogenase subunit alpha, mitochondrial	LOC120747977	120747977	protein-coding	XM_040054043.2	XP_039909977.1	337	
NW_026690202.1	9823	13164	39	minus	distal membrane arm assembly component 2	DMAC2	120747978	protein-coding	XM_040054044.2	XP_039909978.1	219	
NW_026690202.1	13773	16443	39	minus	histone H3.3A	LOC120747979	120747979	protein-coding	XM_040054045.2	XP_039909979.1	136	
NW_026690202.1	17133	21485	39	minus	selenoprotein V	SELENOV	120747981	protein-coding	XM_040054047.1	XP_039909981.1	86	
NW_026690202.1	22520	28316	39	plus	gap junction delta-2 protein-like	LOC120747980	120747980	protein-coding	XM_040054046.2	XP_039909980.1	333	
NW_026690203.1	143	6656	39	plus	transcription factor RelB homolog	LOC120748093	120748093	protein-coding	XM_040054171.1	XP_039910105.1	400	
NW_026690203.1	6758	17270	39	plus	CLK4-associating serine/arginine rich protein-like	LOC120748094	120748094	protein-coding	XM_040054173.2	XP_039910107.2	358	
NW_026690204.1	6	7675	39	minus	SUMO1 activating enzyme subunit 1	SAE1	120748103	protein-coding	XM_040054181.2	XP_039910115.1	301	
NW_026690205.1	685	3123	39	minus	outer mitochondrial membrane lipid metabolism regulator OPA3	OPA3	120748136	protein-coding	XM_040054206.2	XP_039910140.1	195	
NW_026690205.1	4336	9208	39	plus	gastric inhibitory polypeptide receptor	GIPR	120748135	protein-coding	XM_040054205.1	XP_039910139.1	436	
NW_026690206.1	1825	6772	39	minus	proteasome 26S subunit, non-ATPase 8	PSMD8	120748148	protein-coding	XM_040054215.1	XP_039910149.1	182	
NW_026690208.1	3550	5560		plus	serine/threonine-protein kinase pim-1-like	LOC120747606	120747606	protein-coding	XM_040053624.1	XP_039909558.1	269	
NW_026690208.1	20281	21226		minus	olfactory receptor 14J1-like	LOC120747607	120747607	protein-coding	XM_040053625.2	XP_039909559.1	310	
NW_026690208.1	57054	60205		minus	serine/threonine-protein kinase pim-1-like	LOC120747608	120747608	protein-coding	XM_040053626.1	XP_039909560.1	318	
NW_026690208.1	83145	85814		minus	serine/threonine-protein kinase pim-1-like	LOC120747609	120747609	protein-coding	XM_040053627.1	XP_039909561.1	396	
NW_026690208.1	143163	157538		minus	rootletin-like	LOC120747610	120747610	protein-coding	XM_040053628.2	XP_039909562.1	300	
NW_026690209.1	79531	80229		minus	olfactory receptor 14J1-like	LOC120747611	120747611	protein-coding	XM_040053629.1	XP_039909563.1	232	
NW_026690210.1	63723	65442		minus	choline/ethanolaminephosphotransferase 1-like	LOC120747612	120747612	pseudogene				
NW_026690210.1	93555	134290		plus	zinc finger protein 850-like	LOC120747613	120747613	pseudogene				
NW_026690210.1	97880	100962		minus	zinc finger protein 239-like	LOC131378783	131378783	protein-coding	XM_058424309.1	XP_058280292.1	351	
NW_026690210.1	111990	112922		minus	olfactory receptor 14J1-like	LOC120747615	120747615	protein-coding	XM_040053633.1	XP_039909567.1	310	
NW_026690210.1	158299	159783		plus	zinc finger protein OZF-like	LOC120747614	120747614	protein-coding	XM_040053632.2	XP_039909566.2	420	
NW_026690211.1	28802	29696		plus	olfactory receptor 14L1-like	LOC120747616	120747616	protein-coding	XM_040053634.2	XP_039909568.2	136	
NW_026690211.1	96645	141559		plus	uncharacterized LOC120747617	LOC120747617	120747617	protein-coding	XM_058424310.1	XP_058280293.1	306	
NW_026690212.1	172	3159		plus	olfactory receptor 14A16-like	LOC120747618	120747618	protein-coding	XM_058424312.1	XP_058280295.1	190	
NW_026690212.1	15006	15731		minus	olfactory receptor 14I1-like	LOC120747619	120747619	protein-coding	XM_058424313.1	XP_058280296.1	122	
NW_026690212.1	32667	33512		plus	olfactory receptor 14A16-like	LOC120747620	120747620	protein-coding	XM_040053640.2	XP_039909574.1	254	
NW_026690212.1	40573	41510		plus	olfactory receptor 14C36-like	LOC120747621	120747621	protein-coding	XM_058424314.1	XP_058280297.1	310	
NW_026690212.1	46638	56862		plus	serine/threonine-protein kinase pim-1-like	LOC120747622	120747622	protein-coding	XM_040053642.2	XP_039909576.1	347	
NW_026690212.1	116096	117028		minus	olfactory receptor 14A16-like	LOC120747623	120747623	protein-coding	XM_040053643.1	XP_039909577.1	310	
NW_026690213.1	93464	94510		minus	choline/ethanolaminephosphotransferase 1-like	LOC120747624	120747624	pseudogene				
NW_026690213.1	145455	147755		minus	alpha-tectorin-like	LOC120747626	120747626	protein-coding	XM_040053644.1	XP_039909578.1	310	
NW_026690214.1	94445	96970		plus	olfactory receptor 14A16-like	LOC120747627	120747627	protein-coding	XM_040053645.2	XP_039909579.1	310	
NW_026690215.1	108742	109781		minus	zinc finger protein 239-like	LOC131378784	131378784	protein-coding	XM_058424315.1	XP_058280298.1	280	
NW_026690216.1	26516	73761		minus	zinc finger protein 850-like	LOC120747643	120747643	pseudogene				
NW_026690216.1	38222	82766		plus	zinc finger protein OZF-like	LOC120747644	120747644	protein-coding	XM_058424316.1	XP_058280299.1	548	
